"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"NAUH","National American University Holdings, Inc.","2.08","50230385.92","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nauh",
"NKSH","National Bankshares, Inc.","36.99","257375458.26","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nksh",
"FIZZ","National Beverage Corp.","44.03","2049981762.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fizz",
"NCMI","National CineMedia, Inc.","14.72","918204542.72","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ncmi",
"NCOM","National Commerce Corporation","27.08","294360493.64","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ncom",
"NGHC","National General Holdings Corp","22.21","2352755961.01","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nghc",
"NGHCN","National General Holdings Corp","25.97","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nghcn",
"NGHCO","National General Holdings Corp","26.0199","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nghco",
"NGHCP","National General Holdings Corp","25.9","56980000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nghcp",
"NGHCZ","National General Holdings Corp","25.97","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nghcz",
"NHLD","National Holdings Corporation","3.24","40305713.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nhld",
"NATI","National Instruments Corporation","28.4","3652432182.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nati",
"NATL","National Interstate Corporation","32.54","648430795.14","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/natl",
"NRCIA","National Research Corporation","16.3","398396694.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nrcia",
"NRCIB","National Research Corporation","35.2","860341328","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nrcib",
"NSEC","National Security Group, Inc.","17.85","44934501.15","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nsec",
"NWLI","National Western Life Group, Inc.","205.8","748322962.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nwli",
"NAII","Natural Alternatives International, Inc.","13.1963","90640475.6764","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/naii",
"NHTC","Natural Health Trends Corp.","28.19","318186055.24","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nhtc",
"NATR","Nature&#39;s Sunshine Products, Inc.","16.01","300144497.14","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/natr",
"BABY","Natus Medical Incorporated","39.28","1294307070.48","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/baby",
"NAVI","Navient Corporation","14.47","4587467596.82","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/navi",
"NBCP","NB Capital Acquisition Corp.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nbcp",
"NBTB","NBT Bancorp Inc.","32.85","1414818883.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nbtb",
"NCIT","NCI, Inc.","11.44","154490301.68","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ncit",
"NKTR","Nektar Therapeutics","17.17","2347696166.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nktr",
"NEOG","Neogen Corporation","55.93","2101563597.7","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/neog",
"NEO","NeoGenomics, Inc.","8.22","640282967.1","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/neo",
"NEON","Neonode Inc.","1.16","56659623.48","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/neon",
"NEOS","Neos Therapeutics, Inc.","6.57","105584531.85","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/neos",
"NEOT","Neothetics, Inc.","1.1014","15216489.7246","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/neot",
"NVCN","Neovasc Inc.","0.5283","35325490.0635","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nvcn",
"NEPT","Neptune Technologies & Bioresources Inc","1.06","82622280.88","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nept",
"UEPS","Net 1 UEPS Technologies, Inc.","8.55","462860901.9","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ueps",
"NETE","Net Element, Inc.","1.16","16243432.44","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nete",
"NTAP","NetApp, Inc.","35.82","9981883963.08","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ntap",
"NTES","NetEase, Inc.","240.78","18386152942.44","76360798","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ntes",
"NFLX","Netflix, Inc.","98.55","42250886987.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nflx",
"NTGR","NETGEAR, Inc.","60.47","1981068070.84","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ntgr",
"NLST","Netlist, Inc.","1.24","63369991.68","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nlst",
"NTCT","NetScout Systems, Inc.","29.25","2690783667","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ntct",
"NTWK","NetSol Technologies Inc.","6.27","67323729.99","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ntwk",
"CUR","Neuralstem, Inc.","0.32","36723507.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cur",
"NBIX","Neurocrine Biosciences, Inc.","50.67","4395705244.11","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nbix",
"NDRM","NeuroDerm Ltd.","18.5","401531881","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ndrm",
"NURO","NeuroMetrix, Inc.","1.56","7984505.88","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nuro",
"NUROW","NeuroMetrix, Inc.","0.1399","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nurow",
"NYMT","New York Mortgage Trust, Inc.","6.02","659607276.3","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nymt",
"NYMTO","New York Mortgage Trust, Inc.","23.8099","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nymto",
"NYMTP","New York Mortgage Trust, Inc.","23.9","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nymtp",
"NLNK","NewLink Genetics Corporation","15.03","435410172.18","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nlnk",
"NWS","News Corporation","14.22","8249995643.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nws",
"NWSA","News Corporation","13.98","8110755210.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nwsa",
"NEWS","NewStar Financial, Inc.","9.73","454032721.94","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/news",
"NEWT","Newtek Business Services Corp.","14.27","206791179.21","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/newt",
"NEWTL","Newtek Business Services Corp.","25.5899","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/newtl",
"NEWTZ","Newtek Business Services Corp.","25.8831","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/newtz",
"NXEO","Nexeo Solutions, Inc.","8.25","736617222","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nxeo",
"NXEOU","Nexeo Solutions, Inc.","8.97","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nxeou",
"NXEOW","Nexeo Solutions, Inc.","0.62","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nxeow",
"NXST","Nexstar Broadcasting Group, Inc.","57.73","1771595378.92","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nxst",
"NVET","Nexvet Biopharma plc","4.15","48568964.75","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nvet",
"NFEC","NF Energy Saving Corporation","1.15","7536282.35","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nfec",
"EGOV","NIC Inc.","23.47","1548460193.56","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/egov",
"NICE","NICE Ltd","67","2599890981","38804343","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nice",
"NICK","Nicholas Financial, Inc.","10.23","79550802.21","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nick",
"NCBS","Nicolet Bankshares Inc.","38.46","331044488.46","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ncbs",
"NIHD","NII Holdings, Inc.","3.33","335754835.74","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nihd",
"NVLS","Nivalis Therapeutics, Inc.","8.19","126970790.31","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nvls",
"NMIH","NMI Holdings Inc","7.59","448781603.49","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nmih",
"NNBR","NN, Inc.","18.245","494898690.16","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nnbr",
"NDLS","Noodles & Company","4.76","132550791.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ndls",
"NDSN","Nordson Corporation","99.69","5701477258.92","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ndsn",
"NSYS","Nortech Systems Incorporated","3.75","10304366.25","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nsys",
"NBN","Northeast Bancorp","11.56","102089076.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nbn",
"NTIC","Northern Technologies International Corporation","12.6","57167661.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ntic",
"NTRS","Northern Trust Corporation","67.99","15405916718.79","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ntrs",
"NTRSP","Northern Trust Corporation","27.26","436160000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ntrsp",
"NFBK","Northfield Bancorp, Inc.","16.11","778807985.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nfbk",
"NRIM","Northrim BanCorp Inc","25.73","177086261.86","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nrim",
"NWBI","Northwest Bancshares, Inc.","15.7","1609541831.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nwbi",
"NWBO","Northwest Biotherapeutics, Inc.","0.5419","61636900.3476","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nwbo",
"NWBOW","Northwest Biotherapeutics, Inc.","0.52","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nwbow",
"NWPX","Northwest Pipe Company","11.84","113620606.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nwpx",
"NCLH","Norwegian Cruise Line Holdings Ltd.","37.7","8562218195.7","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nclh",
"NWFL","Norwood Financial Corp.","29.075","107322337.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nwfl",
"NVFY","Nova Lifestyle, Inc","3.57","89683248.06","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nvfy",
"NVMI","Nova Measuring Instruments Ltd.","11.87","321605032.19","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nvmi",
"NVDQ","Novadaq Technologies Inc","11.56","663982644.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nvdq",
"NOVN","Novan, Inc.","20.18","309231438.62","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/novn",
"NOVT","Novanta Inc.","17.33","596369907.42","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/novt",
"MIFI","Novatel Wireless, Inc.","3.13","168565073.28","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mifi",
"NVAX","Novavax, Inc.","2.08","564070320.32","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nvax",
"NVCR","NovoCure Limited","8.53","731658822.22","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nvcr",
"NVGN","Novogen Limited","1.95","13839423","7097140","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nvgn",
"NUAN","Nuance Communications, Inc.","14.5","4055502114.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nuan",
"NMRX","Numerex Corp.","7.775","151578025.65","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nmrx",
"NTNX","Nutanix, Inc.","37","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ntnx",
"NUTR","Nutraceutical International Corporation","31.16","287146753.76","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nutr",
"NTRI","NutriSystem Inc","29.67","876167472.39","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ntri",
"NUVA","NuVasive, Inc.","66.65","3346793025.85","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nuva",
"NVTR","Nuvectra Corporation","6.98","71737850.42","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nvtr",
"QQQX","Nuveen NASDAQ 100 Dynamic Overwrite Fund","18.92","691798712.88","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qqqx",
"NVEE","NV5 Global, Inc.","32.32","335822705.28","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nvee",
"NVEC","NVE Corporation","58.94","284975489.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nvec",
"NVDA","NVIDIA Corporation","68.52","36658200000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nvda",
"NXPI","NXP Semiconductors N.V.","102.01","34602875754.24","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nxpi",
"NXTM","NxStage Medical, Inc.","24.96","1611477853.44","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nxtm",
"NXTD","NXT-ID Inc.","3.02","1972343.88","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nxtd",
"NXTDW","NXT-ID Inc.","0.1804","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nxtdw",
"NYMX","Nymox Pharmaceutical Corporation","3.25","149972611.75","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nymx",
"OIIM","O2Micro International Limited","1.69","56401201.48","33373492","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oiim",
"OVLY","Oak Valley Bancorp (CA)","10.2","82499181","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ovly",
"OASM","Oasmia Pharmaceutical AB","2.99","2363849.15","790585","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oasm",
"OBCI","Ocean Bio-Chem, Inc.","2.81","25702901.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/obci",
"OPTT","Ocean Power Technologies, Inc.","7.02","22196832.84","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/optt",
"ORIG","Ocean Rig UDW Inc.","0.85","136755315.1","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/orig",
"OSHC","Ocean Shore Holding Co.","22.63","146132184.02","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oshc",
"OCFC","OceanFirst Financial Corp.","19.27","497931866.88","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ocfc",
"OCRX","Ocera Therapeutics, Inc.","2.64","57687928.32","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ocrx",
"OCLR","Oclaro, Inc.","8.55","1264183104.15","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oclr",
"OFED","Oconee Federal Financial Corp.","23.06","135395982.9","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ofed",
"OCUL","Ocular Therapeutix, Inc.","6.865","170399803.45","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ocul",
"OCLS","Oculus Innovative Sciences, Inc.","4.34","18231367.84","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ocls",
"OCLSW","Oculus Innovative Sciences, Inc.","0.269","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oclsw",
"OMEX","Odyssey Marine Exploration, Inc.","3.5989","27151343.2205","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/omex",
"ODP","Office Depot, Inc.","3.565","1939109394.76","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/odp",
"OFS","OFS Capital Corporation","13.03","126317015.66","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ofs",
"OHAI","OHA Investment Corporation","3.15","63543034.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ohai",
"OVBC","Ohio Valley Banc Corp.","22.2","91957883.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ovbc",
"OHRP","Ohr Pharmaceuticals, Inc.","2.8287","90812497.1103","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ohrp",
"ODFL","Old Dominion Freight Line, Inc.","68.59","5682835141.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/odfl",
"OLBK","Old Line Bancshares, Inc.","19.75","214070664.75","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/olbk",
"ONB","Old National Bancorp","14.06","1898170300","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/onb",
"OPOF","Old Point Financial Corporation","20.66","102453125.94","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/opof",
"OSBC","Old Second Bancorp, Inc.","8.3","245304142.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/osbc",
"OSBCP","Old Second Bancorp, Inc.","10.263","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/osbcp",
"OLLI","Ollie&#39;s Bargain Outlet Holdings, Inc.","26.21","1578734004.93","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/olli",
"ZEUS","Olympic Steel, Inc.","22.11","242309968.23","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/zeus",
"OFLX","Omega Flex, Inc.","38.58","389342492.76","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oflx",
"OMER","Omeros Corporation","11.16","438511341.96","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/omer",
"OMCL","Omnicell, Inc.","38.27","1383913425.45","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/omcl",
"ON","ON Semiconductor Corporation","12.315","5117511488.625","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/on",
"OTIV","On Track Innovations Ltd","1.04","42541591.04","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/otiv",
"ONS","Oncobiologics, Inc.","4.22","96227723.16","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ons",
"ONSIW","Oncobiologics, Inc.","0.4783","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/onsiw",
"ONSIZ","Oncobiologics, Inc.","1.2","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/onsiz",
"OGXI","OncoGenex Pharmaceuticals Inc.","0.5063","15193926.299","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ogxi",
"OMED","OncoMed Pharmaceuticals, Inc.","11.4","349650688.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/omed",
"ONTX","Onconova Therapeutics, Inc.","2.71","17182486.71","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ontx",
"ONTXW","Onconova Therapeutics, Inc.","1","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ontxw",
"ONCS","OncoSec Medical Incorporated","1.71","30158009.73","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oncs",
"OHGI","One Horizon Group, Inc.","0.5501","19413261.6923","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ohgi",
"ONVI","Onvia, Inc.","4.91","35012993.96","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/onvi",
"OTEX","Open Text Corporation","64.87","7879982182.54","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/otex",
"OPXA","Opexa Therapeutics, Inc.","3.17","22345488.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/opxa",
"OPXAW","Opexa Therapeutics, Inc.","0.0889","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/opxaw",
"OPGN","OpGen, Inc.","1.64","35533041.96","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/opgn",
"OPGNW","OpGen, Inc.","0.2","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/opgnw",
"OPHT","Ophthotech Corporation","46.12","1641557277.12","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/opht",
"OPK","Opko Health, Inc.","10.585","5825782239.315","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/opk",
"OBAS","Optibase Ltd.","8.7","44992267.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/obas",
"OCC","Optical Cable Corporation","2.5","17747195","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/occ",
"OPHC","OptimumBank Holdings, Inc.","4.75","5433601","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ophc",
"OPB","Opus Bank","35.36","1211995682.56","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/opb",
"ORMP","Oramed Pharmaceuticals Inc.","7.23","94978037.34","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ormp",
"OSUR","OraSure Technologies, Inc.","7.97","443136622.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/osur",
"ORBC","ORBCOMM Inc.","10.24","726903859.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/orbc",
"ORBK","Orbotech Ltd.","29.63","1404462000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/orbk",
"ORLY","O&#39;Reilly Automotive, Inc.","280.11","26590206730.41","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/orly",
"OREX","Orexigen Therapeutics, Inc.","3.3","48136344.3","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/orex",
"ONVO","Organovo Holdings, Inc.","3.78","350239188.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/onvo",
"SEED","Origin Agritech Limited","2.37","54210292.17","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/seed",
"OACQ","Origo Acquisition Corporation","10.3","46160469.7","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oacq",
"OACQR","Origo Acquisition Corporation","0.1601","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oacqr",
"OACQU","Origo Acquisition Corporation","10.5","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oacqu",
